File,filename,X,Y,Color,Admiration,Adoration,Aesthetic_Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Desire,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic_Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Shame,Sympathy,Tiredness,Triumph
https://mturkrecord.s3.amazonaws.com/targpros/1675.mp3,1675.mp3,238,153,#FE3B12,,,,,0.554,,,,,,,,,,,,,0.239,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1676.mp3,1676.mp3,335,168,#FE411F,,,,,0.329,,,,,,,,,,,,,0.171,,,0.13,,,,,,,0.128,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1677.mp3,1677.mp3,347,129,#FE5F19,,,,,0.349,,,,,,0.111,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1678.mp3,1678.mp3,424,357,#60A77F,,,,0.108,,,,,,,,,,,,,,0.122,,,0.102,,,,,,,0.141,,,,,0.105,,,,,0.109,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1679.mp3,1679.mp3,541,94,#7472AA,,,,,,,,,,0.226,0.161,,,,,,,0.216,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1680.mp3,1680.mp3,425,604,#C2599A,,,,,,0.15,,0.204,,,0.112,0.403,0.142,,,,,,,,,0.292,,,,,,,,,,,,,,,,0.134,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1681.mp3,1681.mp3,620,387,#828DA2,,,,0.104,,,,,,0.191,0.106,,,,,,,0.168,,,,,,,,,,0.117,,,,0.14,0.108,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1682.mp3,1682.mp3,614,408,#AED68C,,,,0.153,,,,,,,,,,,,,,0.138,,,,,,,,,,0.141,,,,0.127,0.139,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1683.mp3,1683.mp3,447,160,#C06F3F,,,,,0.232,,,,,0.141,0.142,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1684.mp3,1684.mp3,469,173,#8B8970,,,,,0.158,,,,,0.172,0.142,,,,,,,0.235,,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1685.mp3,1685.mp3,463,169,#AB7A54,,,,,0.186,,,,,0.162,0.147,,,,,,,0.253,,,,,,,,,,,,,,0.101,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1686.mp3,1686.mp3,631,401,#65BBAF,,,,0.203,,,,,,0.161,,,,,,,,0.121,,,,,,,,,,0.145,,,,0.137,0.187,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1687.mp3,1687.mp3,632,561,#61EA6C,,,,0.275,,,,,,,,,,,,,,,,,,,,,,,,0.214,,,,0.138,0.289,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1688.mp3,1688.mp3,509,190,#61749A,,,,,,,,,,0.259,0.15,,,,,,,0.209,,,,,,,,,,,,,,0.115,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1689.mp3,1689.mp3,639,549,#5DEB6B,,,,0.229,,,,,,0.105,,,,,,,,0.118,,,,,,,,,,0.204,,,,0.145,0.25,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1690.mp3,1690.mp3,532,215,#4E6DB2,,,,,,,,,,0.25,0.121,,,,,,,0.168,,,,,,,,,,,,,,0.137,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1691.mp3,1691.mp3,487,189,#80847B,,,,,0.13,,,,,0.183,0.132,,,,,,,0.219,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1692.mp3,1692.mp3,619,394,#6F6FAE,,,,0.109,,,,,,0.195,0.109,,,,,,,0.18,,,,,,,,,,0.164,,,,0.146,0.118,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1693.mp3,1693.mp3,474,175,#858776,,,,,0.142,,,,,0.193,0.146,,,,,,,0.246,,,,,,,,,,,,,,0.107,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1694.mp3,1694.mp3,514,227,#6A82B1,,,,,,,,,,0.228,0.127,,,,,,,0.17,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1695.mp3,1695.mp3,494,193,#757D86,,,,,0.104,,,,,0.214,0.138,,,,,,,0.222,,,,,,,,,,,,,,0.118,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1696.mp3,1696.mp3,628,402,#ABD78E,,,,0.184,,,,,,0.144,,,,,,,,0.132,,,,,,,,,,0.142,,,,0.142,0.17,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1697.mp3,1697.mp3,515,89,#9D7A91,,,,,,,,,,0.181,0.157,,,,,,,0.256,,,,,,,,,,,,,,,,,,,,0.15,,,,0.115,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1698.mp3,1698.mp3,603,533,#56ED65,,,,0.194,,,,,,,,,,,,,,0.102,,,,,,,,,,0.201,,,,,0.245,,,,,0.125,,,,0.11,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1699.mp3,1699.mp3,355,126,#FE691C,,,,,0.305,,,,,,0.127,,,,,,,0.262,,,,,,,,,,,,,,,,,,,,0.109,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1700.mp3,1700.mp3,381,113,#BA7745,,,,,0.216,,,,,0.146,0.171,,,,,,,0.275,,,,,,,,,,,,,,,,,,,,0.113,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1701.mp3,1701.mp3,353,124,#FE641C,,,,,0.314,,,,,0.104,0.127,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.104,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1702.mp3,1702.mp3,374,190,#FD7433,,,,,0.193,0.1,,,,,,,,,,,,0.177,,,0.106,,,,,,,0.113,,,,,,,,,,0.127,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1703.mp3,1703.mp3,415,310,#7B7694,,,,,0.101,0.151,,,,,,,,,,,,0.104,,,0.135,,,,,,,0.115,0.135,,,,,,,,,0.115,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1704.mp3,1704.mp3,552,150,#60777A,,,,,0.1,,,,,0.189,0.127,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,0.117,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1705.mp3,1705.mp3,478,103,#C4B653,,,,,0.162,,,,,,0.105,,,,,,,0.229,,,,,,,,,,0.124,,,,,,,,,,0.154,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1706.mp3,1706.mp3,481,103,#C3B651,,,,,0.139,,,,,0.103,0.115,,,,,,,0.24,,,,,,,,,,0.118,,,,,,,,,,0.159,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1707.mp3,1707.mp3,362,110,#C3653C,,,,,0.273,,,,,0.141,0.176,,,0.152,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1708.mp3,1708.mp3,340,152,#FE581D,,,,,0.332,,,,,,,,,,,,,0.227,,,,,,,,,,,,,,,,,,,,0.118,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1709.mp3,1709.mp3,379,113,#C3743C,,,,,0.239,,,,,0.138,0.175,,,0.108,,,,0.288,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1710.mp3,1710.mp3,576,336,#A37E7E,,,,,,,,,,,,,,,,,,0.181,,,,,,,,,,0.146,,,,,,,,,,0.166,,,,0.101,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1711.mp3,1711.mp3,332,130,#FE4F19,,,,,0.38,,,,,,0.107,,,0.106,,,,0.228,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1712.mp3,1712.mp3,197,597,#5E50D4,,,,,,0.118,,,,,,,,,,,,,,,0.181,,,,,,,,0.179,,,,,,,0.214,,,,,0.336,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1713.mp3,1713.mp3,521,99,#907899,,,,,0.115,,,,,0.171,0.15,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,0.127,,,,0.102,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1714.mp3,1714.mp3,581,113,#426AA3,,,,,,,,,0.109,0.333,0.153,,,,,,,0.179,,,,,,,,,,,,,,,,,,,,0.117,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1715.mp3,1715.mp3,538,100,#7B73A6,,,,,,,,,,0.221,0.17,,,,,,,0.218,,,,,,,,,,,,,,,,,,,,0.137,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1716.mp3,1716.mp3,573,302,#996EA2,,,,,,,,,,0.153,0.119,,,,,,,0.186,,,,,,,,,,,,,,,,,,,,0.148,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1717.mp3,1717.mp3,505,86,#A2897D,,,,,0.139,,,,,0.165,0.168,,,,,,,0.275,,,,,,,,,,,,,,,,,,,,0.139,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1718.mp3,1718.mp3,567,102,#6669BB,,,,,,,,,,0.3,0.176,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,0.139,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1719.mp3,1719.mp3,589,124,#3E50BD,,,,,,,,,0.142,0.358,0.158,,,,,,,0.157,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,0.107,
https://mturkrecord.s3.amazonaws.com/targpros/1720.mp3,1720.mp3,373,165,#CB6C34,,,,,0.212,,,,,0.12,0.116,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,0.121,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1721.mp3,1721.mp3,509,96,#98808C,,,,,0.123,,,,,0.173,0.153,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,0.139,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1722.mp3,1722.mp3,579,152,#3960AD,,,,,,,,,0.121,0.274,0.127,,,,,,,0.121,,,,,,,,,,,,,,,,,,,,0.128,,,0.1,,,,0.119,
https://mturkrecord.s3.amazonaws.com/targpros/1723.mp3,1723.mp3,581,302,#9966AC,,,,,,,,,,0.165,0.115,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,0.14,,,,0.113,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1724.mp3,1724.mp3,546,112,#7D60BD,,,,,,,,,,0.211,0.136,,,,,,,0.179,,,,,,,,,,,,,,,,,,,,0.158,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1725.mp3,1725.mp3,582,112,#384CD1,,,,,,,,,,0.354,0.167,,,,,,,0.176,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1726.mp3,1726.mp3,581,253,#7F885E,,,,,,,,,,0.147,0.132,,,,,,,0.169,,,,,,,,,,,,,,,,,,,,0.144,,,,,,,0.1,
https://mturkrecord.s3.amazonaws.com/targpros/1727.mp3,1727.mp3,528,89,#83789E,,,,,,,,,,0.219,0.17,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1728.mp3,1728.mp3,569,105,#527497,,,,,,,,,,0.295,0.168,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.134,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1729.mp3,1729.mp3,579,132,#43699B,,,,,,,,,0.107,0.303,0.153,,,,,,,0.159,,,,,,,,,,,,,,,,,,,,0.128,,,,,,,0.112,
https://mturkrecord.s3.amazonaws.com/targpros/1730.mp3,1730.mp3,559,360,#AA51D8,,,,,,,,,,0.113,,,,,,,,0.126,,,,,,,,,,0.122,,,,,0.141,,,,,0.107,,,0.11,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1731.mp3,1731.mp3,584,112,#3C4CCC,,,,,,,,,0.114,0.366,0.16,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,0.126,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1732.mp3,1732.mp3,579,107,#4A70A1,,,,,,,,,,0.34,0.182,,,,,,,0.204,,,,,,,,,,,,,,,,,,,,0.134,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1733.mp3,1733.mp3,434,200,#C86A37,,,,,0.196,,,,,0.112,0.109,,,,,,,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1734.mp3,1734.mp3,592,439,#63DB4D,,,,0.116,,,,,,,,,,,,,,0.127,,,,,,,,,,0.178,,,,0.105,0.131,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1735.mp3,1735.mp3,413,206,#FE4F23,,,,,0.225,,,,,,,,,,,,,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1736.mp3,1736.mp3,435,213,#AE7851,,,,,0.15,,,,,0.12,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1737.mp3,1737.mp3,417,211,#EB6529,,,,,0.18,,,,,,,,,,,,,0.158,,,0.108,,,,,,,,,,,,,,,0.11,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1738.mp3,1738.mp3,237,564,#7C7083,,,,,,0.132,,,,,,,,,,,,,,,0.142,,,,,,,,0.165,,,,,,,0.161,,,,,0.202,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1739.mp3,1739.mp3,212,563,#534BC6,,,,,0.101,0.146,,,,,,,,,,,,,,,0.171,,,,,,,,0.181,,,,,,,0.202,,,,,0.192,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1740.mp3,1740.mp3,486,200,#849096,,,,,0.102,,,,,0.186,0.117,,,,,,,0.187,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1741.mp3,1741.mp3,406,265,#67E32B,,,,,0.14,0.107,,,,,,,,,,,,0.144,,,0.12,,,,,,,0.202,,,,0.105,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1742.mp3,1742.mp3,428,237,#C9A974,,,,,0.133,,,,,0.101,,,,,,,,0.171,,,,,,,,,,0.132,,,,0.104,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1743.mp3,1743.mp3,630,367,#BD5491,,,,,,,,,,0.146,,,,,,,0.104,0.122,,,,,,,,,,0.125,,,,0.148,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1744.mp3,1744.mp3,609,439,#90E129,,,,0.108,,,,,,0.111,,,,,,,,0.159,,,,,,,,,,0.187,,,,0.134,0.127,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1745.mp3,1745.mp3,411,270,#61BB5C,,,,,,0.121,,,,,,,,,,,,0.12,,,0.125,,,,,,,0.174,0.129,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1746.mp3,1746.mp3,461,232,#B9DA27,,,,,0.13,,,,,0.115,,,,,,,,0.191,,,,,,,,,,0.165,,,,0.134,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1747.mp3,1747.mp3,461,270,#687D78,,,,,,,,,,0.165,0.108,,,,,,,0.163,,,,,,,,,,,,,,0.102,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1748.mp3,1748.mp3,289,522,#4F617E,,,,,,0.131,,,,0.159,,,,,,,,0.103,,,0.13,,,,,,,,0.144,,,,,,,0.151,,,,,0.189,,,,0.117,
https://mturkrecord.s3.amazonaws.com/targpros/1749.mp3,1749.mp3,449,177,#C0733F,,,,,0.208,,,,,0.134,0.126,,,,,,,0.246,,,,,,,,,,,,,,0.107,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1750.mp3,1750.mp3,584,215,#486B8D,,,,,,0.103,,,,0.197,0.101,,,,,,,0.106,,,,0.101,,,,,,,0.106,,,,,,,,,,,,0.132,,,,0.119,
https://mturkrecord.s3.amazonaws.com/targpros/1751.mp3,1751.mp3,411,306,#C59578,,,,,0.153,0.145,,,,,,,,,,,,0.144,,,0.147,,,,,,,,0.15,,,,,,,,,0.12,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1752.mp3,1752.mp3,555,298,#2877BB,,,,,,,,,,0.14,0.115,0.12,,,,,,0.143,,,,0.101,,,,,,,,,,,,,,,,0.15,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1753.mp3,1753.mp3,508,115,#9E968F,,,,,0.112,,,,,0.153,0.115,,,,,,,0.196,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1754.mp3,1754.mp3,588,338,#9963AF,,,,,,,,,,0.161,,,,,,,,0.187,,,,,,,,,,0.13,,,,,,,,,,0.134,,,,0.109,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1755.mp3,1755.mp3,555,98,#6E68B9,,,,,,,,,,0.261,0.149,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,0.141,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1756.mp3,1756.mp3,580,111,#3C4BD1,,,,,,,,,0.102,0.34,0.155,,,,,,,0.186,,,,,,,,,,,,,,,,,,,,0.124,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1757.mp3,1757.mp3,545,121,#5F62C5,,,,,,,,,,0.234,0.125,,,,,,,0.172,,,,,,,,,,,,,,,,,,,,0.136,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1758.mp3,1758.mp3,546,122,#696BB6,,,,,,,,,,0.244,0.147,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1759.mp3,1759.mp3,435,309,#E6B27C,,,,,0.117,0.113,,,,0.102,,,,,,,,0.17,,,0.107,,,,,,,0.105,0.115,,,,,,,,,0.119,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1760.mp3,1760.mp3,424,305,#C29379,,,,,,0.145,,,,,,,,,,,,0.143,,,0.133,,,,,,,,0.156,,,,,,,,,0.123,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1761.mp3,1761.mp3,432,305,#CD9A78,,,,,,0.128,,,,0.11,,,,,,,,0.141,,,0.111,,,,,,,,0.14,,,,,,,,,0.119,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1762.mp3,1762.mp3,577,108,#575CD0,,,,,,,,,,0.332,0.16,,,,,,,0.194,,,,,,,,,,,,,,,,,,,,0.128,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1763.mp3,1763.mp3,571,301,#8D6CA8,,,,,,,,,,0.165,0.112,,,,,,,0.185,,,,,,,,,,,,,,,,,,,,0.126,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1764.mp3,1764.mp3,560,106,#5E65C2,,,,,,,,,,0.271,0.148,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,0.127,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1765.mp3,1765.mp3,531,126,#8A8E9A,,,,,,,,,,0.181,0.138,,,,,,,0.203,,,,,,,,,,,,,,,,,,,,0.117,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1766.mp3,1766.mp3,578,232,#6255F7,,,,,,,,,,0.203,0.104,,,,,,,0.148,,,,,,,,,,,,,,,,,,,,0.108,,,0.112,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1767.mp3,1767.mp3,566,99,#6466BE,,,,,,,,,,0.293,0.183,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,0.135,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1768.mp3,1768.mp3,507,112,#95948F,,,,,,,,,,0.168,0.133,,,,,,,0.211,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1769.mp3,1769.mp3,528,206,#416AA5,,,,,,,,,0.103,0.284,0.141,,,,,,,0.168,,,,,,,,,,,,,,0.118,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1770.mp3,1770.mp3,466,246,#93978E,,,,,,,,,,0.157,0.112,,,,,,,0.175,,,,,,,,,,0.165,,,,0.133,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1771.mp3,1771.mp3,448,181,#BF7540,,,,,0.195,,,,,0.126,0.123,,,,,,,0.232,,,,,,,,,,0.102,,,,0.114,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1772.mp3,1772.mp3,472,239,#94988A,,,,,,,,,,0.163,0.111,,,,,,,0.19,,,,,,,,,,0.142,,,,0.134,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1773.mp3,1773.mp3,508,219,#7488A3,,,,,,,,,,0.244,0.144,,,,,,,0.204,,,,,,,,,,0.101,,,,0.143,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1774.mp3,1774.mp3,513,218,#7086A7,,,,,,,,,,0.233,0.14,,,,,,,0.188,,,,,,,,,,0.102,,,,0.137,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1775.mp3,1775.mp3,460,245,#A1DE27,,,,,,,,,,0.121,,,,,,,,0.167,,,,,,,,,,0.178,,,,0.129,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1776.mp3,1776.mp3,516,216,#5D749E,,,,,,,,,,0.231,0.142,,,,,,,0.193,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1777.mp3,1777.mp3,638,535,#46F159,,,,0.189,,,,,,,,,,,,,,0.118,,,,,,,,,,0.284,,,,0.141,0.248,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1778.mp3,1778.mp3,457,168,#AE7151,,,,,0.201,,,,,0.157,0.141,,,,,,,0.239,,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1779.mp3,1779.mp3,672,257,#84407D,,,,,,,,,,0.19,0.115,,,,,,0.116,0.123,,,,,,,,,,,0.131,,,,,,,,,,,,,,,,0.125,
https://mturkrecord.s3.amazonaws.com/targpros/1780.mp3,1780.mp3,507,222,#7689A3,,,,,,,,,,0.229,0.142,,,,,,,0.195,,,,,,,,,,0.112,,,,0.143,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1781.mp3,1781.mp3,474,234,#969988,,,,,0.102,,,,,0.163,0.118,,,,,,,0.19,,,,,,,,,,0.115,,,,0.132,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1782.mp3,1782.mp3,456,248,#ABA377,,,,,,,,,,0.128,,,,,,,,0.179,,,,,,,,,,0.155,,,,0.125,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1783.mp3,1783.mp3,465,245,#949790,,,,,,,,,,0.156,,,,,,,,0.17,,,,,,,,,,0.157,,,,0.134,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1784.mp3,1784.mp3,515,217,#5A7992,,,,,,,,,,0.216,0.135,,,,,,,0.183,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1785.mp3,1785.mp3,518,214,#567694,,,,,,,,,,0.234,0.136,,,,,,,0.182,,,,,,,,,,,,,,0.113,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1786.mp3,1786.mp3,509,221,#7C8C9E,,,,,,,,,,0.199,0.128,,,,,,,0.185,,,,,,,,,,0.111,,,,0.133,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1787.mp3,1787.mp3,468,187,#8A866F,,,,,0.142,,,,,0.165,0.123,,,,,,,0.224,,,,,,,,,,0.112,,,,0.116,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1788.mp3,1788.mp3,519,189,#536DA8,,,,,,,,,0.135,0.327,0.171,,,,,,,0.22,,,,,,,,,,,,,,0.117,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1789.mp3,1789.mp3,479,173,#80857C,,,,,0.153,,,,,0.202,0.168,,,,,,,0.247,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1790.mp3,1790.mp3,472,188,#7D807D,,,,,0.119,,,,,0.187,0.12,,,,,,,0.216,,,,,,,,,,0.11,,,,0.112,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1791.mp3,1791.mp3,482,174,#788284,,,,,0.139,,,,,0.213,0.158,,,,,,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1792.mp3,1792.mp3,478,172,#7F847C,,,,,0.158,,,,,0.194,0.149,,,,,,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1793.mp3,1793.mp3,457,164,#AA6D55,,,,,0.211,,,,,0.166,0.15,,,,,,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1794.mp3,1794.mp3,513,187,#5E7A8E,,,,,0.102,,,,,0.274,0.158,,,,,,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1795.mp3,1795.mp3,514,186,#677994,,,,,0.107,,,,0.11,0.294,0.174,,,,,,,0.256,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1796.mp3,1796.mp3,512,191,#647597,,,,,0.104,,,,,0.256,0.154,,,,,,,0.217,,,,,,,,,,,,,,0.116,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1797.mp3,1797.mp3,517,192,#5C709E,,,,,,,,,0.114,0.28,0.154,,,,,,,0.215,,,,,,,,,,,,,,0.129,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1798.mp3,1798.mp3,512,185,#627C88,,,,,0.11,,,,0.105,0.27,0.173,,,,,,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1799.mp3,1799.mp3,462,167,#A5745A,,,,,0.194,,,,,0.174,0.146,,,,,,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://mturkrecord.s3.amazonaws.com/targpros/1800.mp3,1800.mp3,515,190,#617399,,,,,,,,,,0.276,0.159,,,,,,,0.225,,,,,,,,,,,,,,0.112,,,,,,,,,,,,,,
